"query_kind","start_time","end_time","queries","p50_ms","p95_ms","p99_ms","avg_ms","sum_read_bytes","max_memory_usage_bytes"
"Select","2026-01-26 05:00:00","2026-01-26 05:30:00",74,116.5,426.7499999999993,1044.6599999999967,173.09459459459458,6102442695,31210587
"Select","2026-01-26 05:30:00","2026-01-26 06:00:00",284,247,788.8999999999996,1009.6300000000007,309.8556338028169,276806467643,67328363
"Select","2026-01-26 06:00:00","2026-01-26 06:30:00",104,148,393.3499999999999,816.0999999999997,208.32692307692307,6829535707,34685603
"Select","2026-01-26 06:30:00","2026-01-26 07:00:00",255,263,833.2999999999997,973.2400000000004,324.11764705882354,275698604663,67312285
"Select","2026-01-26 07:00:00","2026-01-26 07:30:00",91,154,408.5,725.4999999999931,197.4835164835165,6517146447,29123669
"Select","2026-01-26 07:30:00","2026-01-26 08:00:00",322,304,894.8999999999999,1109.4300000000003,361.70186335403724,278150634228,67345563
"Select","2026-01-26 08:00:00","2026-01-26 08:30:00",94,148,523.7999999999998,1041.5499999999943,222.69148936170214,7403142336,57847455
"Select","2026-01-26 08:30:00","2026-01-26 09:00:00",281,239,773,855.1999999999997,313.3131672597865,279115089185,71268862
"Select","2026-01-26 09:00:00","2026-01-26 09:30:00",363,124,559.1999999999998,1119.519999999997,221.2396694214876,74278871558,70796985
"Select","2026-01-26 09:30:00","2026-01-26 10:00:00",470,258.5,946.2499999999993,1257.5600000000002,433.9404255319149,337825038851,67341115
"Select","2026-01-26 10:00:00","2026-01-26 10:30:00",546,105,550.25,1762.4999999999886,299.5695970695971,87435975542,33512476
"Select","2026-01-26 10:30:00","2026-01-26 11:00:00",418,303.5,1028.1999999999998,2236.8199999999993,366.4425837320574,286395595450,81439508
"Select","2026-01-26 11:00:00","2026-01-26 11:30:00",416,100,383.5,2353.400000000004,187.16105769230768,22871413118,29978262
"Select","2026-01-26 11:30:00","2026-01-26 12:00:00",373,307,1036.8,2738.6799999999976,390.7667560321716,286234054728,72315979
"Select","2026-01-26 12:00:00","2026-01-26 12:30:00",365,101,570.2000000000003,2085.0000000000027,206.4849315068493,32397716903,32635935
"Select","2026-01-26 12:30:00","2026-01-26 13:00:00",394,311.5,1033.05,2428.549999999993,568.6751269035533,344831448067,67340435
"Select","2026-01-26 13:00:00","2026-01-26 13:30:00",383,108,390.4999999999999,2743.1600000000008,311.4073107049608,31361560114,20708937
"Select","2026-01-26 13:30:00","2026-01-26 14:00:00",427,302,1008.4999999999999,3134.880000000001,382.3208430913349,294924101327,73488740
"Select","2026-01-26 14:00:00","2026-01-26 14:30:00",360,107,381.3500000000001,2942.7100000000055,222.68333333333334,33170732005,59396753
"Select","2026-01-26 14:30:00","2026-01-26 15:00:00",436,295.5,1000.75,2712.199999999978,373.63990825688074,296145097182,67333389
"Select","2026-01-26 15:00:00","2026-01-26 15:30:00",555,119,414.89999999999986,2793.180000000001,218.47207207207208,129741096158,65855007
"Select","2026-01-26 15:30:00","2026-01-26 16:00:00",762,297,1456.449999999998,3688.2899999999877,459.2965879265092,519853715005,68272020
"Select","2026-01-26 16:00:00","2026-01-26 16:30:00",436,107,571.25,3075.549999999995,235.62614678899084,74759759057,21320210
"Select","2026-01-26 16:30:00","2026-01-26 17:00:00",421,318,1031,2911.200000000009,398.083135391924,300431770436,67335515
"Select","2026-01-26 17:00:00","2026-01-26 17:30:00",373,130,433.79999999999984,3688.359999999995,361.60857908847186,134908467712,43761128
"Select","2026-01-26 17:30:00","2026-01-26 18:00:00",367,311,1046.3999999999994,3289.8599999999956,595.5994550408719,301010506404,67346985
"Select","2026-01-26 18:00:00","2026-01-26 18:30:00",113,153,489.9999999999999,2256.1199999999913,232.91150442477877,9970941431,13971907
